video_id,video_title,video_desc,video_published_at,duration_iso8601,view_count,like_count,comment_count,v_thumb_default,v_thumb_medium,v_thumb_high,live_actual_start,live_actual_end,live_scheduled_start
6J4BWSeRa5E,SKY DECADE | DREAMS IN THE SKY | THÁI BÌNH #2,"Chúc các em học sinh thật nhiều may mắn và thật nhiều động lực để biến giấc mơ của mình thành hiện thực nhé ! 
 🕊🕊🕊

#DreamsInTheSky #MTPEntertainment #MTPTalent #SKYDECADE 

▶ More information about Sơn Tùng M-TP: 
https://www.facebook.com/MTP.Fan
https://www.instagram.com/sontungmtp
https://www.youtube.com/sontungmtp 
https://twitter.com/sontungmtp777
@Spotify: https://spoti.fi/2HPWs20
@Itunes: https://apple.co/2rlSl3w

▶More information about M-TP Talent:
https://www.facebook.com/mtptalent
https://www.instagram.com/mtptalent
https://twitter.com/mtptalent

▶ More about M-TP ENTERTAINMENT
https://www.facebook.com/mtptown
https://mtpentertainment.com 
https://twitter.com/mtpent_official
https://www.instagram.com/mtpent_official

▶ CLICK TO SUBSCRIBE:  http://popsww.com/sontungmtp
#sontungmtp #sontung #mtp #mtpentertainment",2022-10-25 10:00:05+00:00,PT10S,4356290,129017,762,https://i.ytimg.com/vi/6J4BWSeRa5E/default.jpg,https://i.ytimg.com/vi/6J4BWSeRa5E/mqdefault.jpg,https://i.ytimg.com/vi/6J4BWSeRa5E/hqdefault.jpg,,,
k6sbOQt9U1E,SKY DECADE | DREAMS IN THE SKY | TUYÊN QUANG #1,"Ngày Chủ Nhật thật ấm áp cùng các em tại Trường Mầm Non, Tiểu Học, THCS Hồng Thái - phân hiệu Nà Kiếm, xã Hồng Thái, Huyện Na Hang, Tỉnh Tuyên Quang.
⛅️⛅️⛅️

#DreamsInTheSky #MTPEntertainment #MTPTalent #SKYDECADE 

▶ More information about Sơn Tùng M-TP: 
https://www.facebook.com/MTP.Fan
https://www.instagram.com/sontungmtp
https://www.youtube.com/sontungmtp 
https://twitter.com/sontungmtp777
@Spotify: https://spoti.fi/2HPWs20
@Itunes: https://apple.co/2rlSl3w

▶More information about M-TP Talent:
https://www.facebook.com/mtptalent
https://www.instagram.com/mtptalent
https://twitter.com/mtptalent

▶ More about M-TP ENTERTAINMENT
https://www.facebook.com/mtptown
https://mtpentertainment.com 
https://twitter.com/mtpent_official
https://www.instagram.com/mtpent_official

▶ CLICK TO SUBSCRIBE:  http://popsww.com/sontungmtp
#sontungmtp #sontung #mtp #mtpentertainment",2022-10-24 04:00:30+00:00,PT11S,351937,15728,133,https://i.ytimg.com/vi/k6sbOQt9U1E/default.jpg,https://i.ytimg.com/vi/k6sbOQt9U1E/mqdefault.jpg,https://i.ytimg.com/vi/k6sbOQt9U1E/hqdefault.jpg,,,
Qm8JOZIq63E,SKY DECADE | DREAMS IN THE SKY | TUYÊN QUANG #2,"Vẽ bầu trời, vẽ ước mơ, vẽ nụ cười cùng các em nhỏ. Cầu chúc cho những ước mơ của các em sẽ bay thật cao trên bầu trời trong veo kia nhé.
🌈🌈🌈

#DreamsInTheSky #MTPEntertainment #MTPTalent #SKYDECADE 

▶ More information about Sơn Tùng M-TP: 
https://www.facebook.com/MTP.Fan
https://www.instagram.com/sontungmtp
https://www.youtube.com/sontungmtp 
https://twitter.com/sontungmtp777
@Spotify: https://spoti.fi/2HPWs20
@Itunes: https://apple.co/2rlSl3w

▶More information about M-TP Talent:
https://www.facebook.com/mtptalent
https://www.instagram.com/mtptalent
https://twitter.com/mtptalent

▶ More about M-TP ENTERTAINMENT
https://www.facebook.com/mtptown
https://mtpentertainment.com 
https://twitter.com/mtpent_official
https://www.instagram.com/mtpent_official

▶ CLICK TO SUBSCRIBE:  http://popsww.com/sontungmtp
#sontungmtp #sontung #mtp #mtpentertainment",2022-10-24 09:00:12+00:00,PT11S,733710,27357,287,https://i.ytimg.com/vi/Qm8JOZIq63E/default.jpg,https://i.ytimg.com/vi/Qm8JOZIq63E/mqdefault.jpg,https://i.ytimg.com/vi/Qm8JOZIq63E/hqdefault.jpg,,,
Eja5pB6C6tU,SKY DECADE | DREAMS IN THE SKY | TUYÊN QUANG #3,"Cảm ơn quý thầy cô đã cho Tùng và M-TP Entertainment cơ hội để đến góp sức và lan toả tinh thần tích cực đến các em học sinh nơi đây !
 🕊🕊🕊

#DreamsInTheSky #MTPEntertainment #MTPTalent #SKYDECADE

▶ More information about Sơn Tùng M-TP: 
https://www.facebook.com/MTP.Fan
https://www.instagram.com/sontungmtp
https://www.youtube.com/sontungmtp 
https://twitter.com/sontungmtp777
@Spotify: https://spoti.fi/2HPWs20
@Itunes: https://apple.co/2rlSl3w

▶More information about M-TP Talent:
https://www.facebook.com/mtptalent
https://www.instagram.com/mtptalent
https://twitter.com/mtptalent

▶ More about M-TP ENTERTAINMENT
https://www.facebook.com/mtptown
https://mtpentertainment.com 
https://twitter.com/mtpent_official
https://www.instagram.com/mtpent_official

▶ CLICK TO SUBSCRIBE:  http://popsww.com/sontungmtp
#sontungmtp #sontung #mtp #mtpentertainment",2022-10-24 13:00:08+00:00,PT11S,288890,12824,101,https://i.ytimg.com/vi/Eja5pB6C6tU/default.jpg,https://i.ytimg.com/vi/Eja5pB6C6tU/mqdefault.jpg,https://i.ytimg.com/vi/Eja5pB6C6tU/hqdefault.jpg,,,
J-UdjOUmG5o,SKY DECADE | DREAMS IN THE SKY | THUỴ AN #1,"Một ngày thật là tuyệt vời của Tùng và M-TP Entertainment tại Trung Tâm Phục Hồi Chức Năng Nguời Khuyết Tật Thuỵ An.
🌻🌻🌻

#DreamsInTheSky #MTPEntertainment #MTPTalent #SKYDECADE

▶ More information about Sơn Tùng M-TP: 
https://www.facebook.com/MTP.Fan
https://www.instagram.com/sontungmtp
https://www.youtube.com/sontungmtp 
https://twitter.com/sontungmtp777
@Spotify: https://spoti.fi/2HPWs20
@Itunes: https://apple.co/2rlSl3w

▶More information about M-TP Talent:
https://www.facebook.com/mtptalent
https://www.instagram.com/mtptalent
https://twitter.com/mtptalent

▶ More about M-TP ENTERTAINMENT
https://www.facebook.com/mtptown
https://mtpentertainment.com 
https://twitter.com/mtpent_official
https://www.instagram.com/mtpent_official

▶ CLICK TO SUBSCRIBE:  http://popsww.com/sontungmtp
#sontungmtp #sontung #mtp #mtpentertainment",2022-10-23 08:00:28+00:00,PT16S,378572,22532,276,https://i.ytimg.com/vi/J-UdjOUmG5o/default.jpg,https://i.ytimg.com/vi/J-UdjOUmG5o/mqdefault.jpg,https://i.ytimg.com/vi/J-UdjOUmG5o/hqdefault.jpg,,,
oHpHV3DhtwQ,SKY DECADE | DREAMS IN THE SKY | THUỴ AN #3,"Cảm ơn những tình cảm nồng ấm của các em tại Trung Tâm Phục Hồi Chức Năng Nguời Khuyết Tật Thuỵ An dành cho Tùng 🙏🏼🙏🏼🙏🏼

#DreamsInTheSky #MTPEntertainment #MTPTalent #SKYDECADE 

▶ More information about Sơn Tùng M-TP: 
https://www.facebook.com/MTP.Fan
https://www.instagram.com/sontungmtp
https://www.youtube.com/sontungmtp 
https://twitter.com/sontungmtp777
@Spotify: https://spoti.fi/2HPWs20
@Itunes: https://apple.co/2rlSl3w

▶More information about M-TP Talent:
https://www.facebook.com/mtptalent
https://www.instagram.com/mtptalent
https://twitter.com/mtptalent

▶ More about M-TP ENTERTAINMENT
https://www.facebook.com/mtptown
https://mtpentertainment.com 
https://twitter.com/mtpent_official
https://www.instagram.com/mtpent_official

▶ CLICK TO SUBSCRIBE:  http://popsww.com/sontungmtp
#sontungmtp #sontung #mtp #mtpentertainment",2022-10-23 14:00:20+00:00,PT11S,314161,13876,130,https://i.ytimg.com/vi/oHpHV3DhtwQ/default.jpg,https://i.ytimg.com/vi/oHpHV3DhtwQ/mqdefault.jpg,https://i.ytimg.com/vi/oHpHV3DhtwQ/hqdefault.jpg,,,
14FihYDlQJU,SKY DECADE | DREAMS IN THE SKY | THUỴ AN #2,"Những nụ cười rạng rỡ của một ngày thật đặc biệt. 
 🕊🕊🕊
#DreamsInTheSky #MTPEntertainment #MTPTalent #SKYDECADE 

▶ More information about Sơn Tùng M-TP: 
https://www.facebook.com/MTP.Fan
https://www.instagram.com/sontungmtp
https://www.youtube.com/sontungmtp 
https://twitter.com/sontungmtp777
@Spotify: https://spoti.fi/2HPWs20
@Itunes: https://apple.co/2rlSl3w

▶More information about M-TP Talent:
https://www.facebook.com/mtptalent
https://www.instagram.com/mtptalent
https://twitter.com/mtptalent

▶ More about M-TP ENTERTAINMENT
https://www.facebook.com/mtptown
https://mtpentertainment.com 
https://twitter.com/mtpent_official
https://www.instagram.com/mtpent_official

▶ CLICK TO SUBSCRIBE:  http://popsww.com/sontungmtp
#sontungmtp #sontung #mtp #mtpentertainment",2022-10-23 11:00:00+00:00,PT11S,664335,26216,260,https://i.ytimg.com/vi/14FihYDlQJU/default.jpg,https://i.ytimg.com/vi/14FihYDlQJU/mqdefault.jpg,https://i.ytimg.com/vi/14FihYDlQJU/hqdefault.jpg,,,
ol6trghy_QA,SKY DECADE | THE SECOND GIFT | SKY TOUR MOVIE | TRAILER,"SKY TOUR MOVIE CHÍNH THỨC TRỞ LẠI RẠP TỪ 14/10/2022.
Cùng ra rạp và tận hưởng món quà thứ 2 của SKY DECADE nhé mọi người !!!
🕊🕊🕊

#SKYDECADE #SkyTourMovie #SonTungMTP

▶ More information about Sơn Tùng M-TP: 
https://www.facebook.com/MTP.Fan
https://www.instagram.com/sontungmtp
https://www.youtube.com/sontungmtp 
https://twitter.com/sontungmtp777
@Spotify: https://spoti.fi/2HPWs20
@Itunes: https://apple.co/2rlSl3w

▶More information about M-TP Talent:
https://www.facebook.com/mtptalent
https://www.instagram.com/mtptalent
https://twitter.com/mtptalent

▶ More about M-TP ENTERTAINMENT
https://www.facebook.com/mtptown
https://mtpentertainment.com 
https://twitter.com/mtpent_official
https://www.instagram.com/mtpent_official

▶ CLICK TO SUBSCRIBE:  http://popsww.com/sontungmtp
#sontungmtp #sontung #mtp #mtpentertainment",2022-10-11 05:29:14+00:00,PT2M12S,1248652,60725,2355,https://i.ytimg.com/vi/ol6trghy_QA/default.jpg,https://i.ytimg.com/vi/ol6trghy_QA/mqdefault.jpg,https://i.ytimg.com/vi/ol6trghy_QA/hqdefault.jpg,,,
HJiRzTmn5X4,SƠN TÙNG M-TP | SKY DECADE | Intro 2022,"SKY DECADE | Intro 2022
#SonTungMTP #SKYDECADE #mtpentertainment 

Full SKY DECADE EP:
Available on Spotify: https://spoti.fi/3M9YmZe 
Available on iTunes Store: https://apple.co/3T2VNug 
Available on Apple Music: https://apple.co/3ryQebh 
Available on NCT: https://bit.ly/3REOFTJ 

Composer & Music Producer: Sơn Tùng M-TP
Executive Producer: Nguyen Thanh Tung
Project Manager: M-TP Talent

▶ More information about Sơn Tùng M-TP: 
https://www.facebook.com/MTP.Fan
https://www.instagram.com/sontungmtp
https://www.youtube.com/sontungmtp 
https://twitter.com/sontungmtp777
@Spotify: https://spoti.fi/2HPWs20
@Itunes: https://apple.co/2rlSl3w

▶More information about M-TP Talent:
https://www.facebook.com/mtptalent
https://www.instagram.com/mtptalent
https://twitter.com/mtptalent

▶ More about M-TP ENTERTAINMENT
https://www.facebook.com/mtptown
https://mtpentertainment.com 
https://twitter.com/mtpent_official
https://www.instagram.com/mtpent_official

▶ CLICK TO SUBSCRIBE:  http://popsww.com/sontungmtp",2022-10-06 15:10:41+00:00,PT1M24S,2042263,75856,5099,https://i.ytimg.com/vi/HJiRzTmn5X4/default.jpg,https://i.ytimg.com/vi/HJiRzTmn5X4/mqdefault.jpg,https://i.ytimg.com/vi/HJiRzTmn5X4/hqdefault.jpg,,,
q-1FuU37zvA,SƠN TÙNG M-TP | SKY DECADE | Cơn Mưa Xa Dần,"SKY DECADE | Cơn Mưa Xa Dần
#ConMuaXaDan #SKYDECADE #SonTungMTP #MTPEntertainment 

Full SKY DECADE EP:
Available on Spotify: https://spoti.fi/3M9YmZe 
Available on iTunes Store: https://apple.co/3T2VNug 
Available on Apple Music: https://apple.co/3ryQebh 
Available on NCT: https://bit.ly/3REOFTJ 

Composer & Music Producer: Sơn Tùng M-TP
Executive Producer: Nguyen Thanh Tung
Project Manager: M-TP Talent

▶ More information about Sơn Tùng M-TP: 
https://www.facebook.com/MTP.Fan
https://www.instagram.com/sontungmtp
https://www.youtube.com/sontungmtp 
https://twitter.com/sontungmtp777
@Spotify: https://spoti.fi/2HPWs20
@Itunes: https://apple.co/2rlSl3w

▶More information about M-TP Talent:
https://www.facebook.com/mtptalent
https://www.instagram.com/mtptalent
https://twitter.com/mtptalent

▶ More about M-TP ENTERTAINMENT
https://www.facebook.com/mtptown
https://mtpentertainment.com 
https://twitter.com/mtpent_official
https://www.instagram.com/mtpent_official

▶ CLICK TO SUBSCRIBE:  http://popsww.com/sontungmtp",2022-10-06 15:11:04+00:00,PT3M17S,11209634,136412,7030,https://i.ytimg.com/vi/q-1FuU37zvA/default.jpg,https://i.ytimg.com/vi/q-1FuU37zvA/mqdefault.jpg,https://i.ytimg.com/vi/q-1FuU37zvA/hqdefault.jpg,,,
Zuk5zGv5Un4,SƠN TÙNG M-TP | SKY DECADE | Nắng Ấm Ngang Qua,"SKY DECADE | Nắng Ấm Ngang Qua
#NangAmNgangQua #SKYDECADE #SonTungMTP #MTPEntertainment 

Full SKY DECADE EP:
Available on Spotify: https://spoti.fi/3M9YmZe 
Available on iTunes Store: https://apple.co/3T2VNug 
Available on Apple Music: https://apple.co/3ryQebh 
Available on NCT: https://bit.ly/3REOFTJ 

Composer & Music Producer: Sơn Tùng M-TP
Executive Producer: Nguyen Thanh Tung
Project Manager: M-TP Talent

▶ More information about Sơn Tùng M-TP: 
https://www.facebook.com/MTP.Fan
https://www.instagram.com/sontungmtp
https://www.youtube.com/sontungmtp 
https://twitter.com/sontungmtp777
@Spotify: https://spoti.fi/2HPWs20
@Itunes: https://apple.co/2rlSl3w

▶More information about M-TP Talent:
https://www.facebook.com/mtptalent
https://www.instagram.com/mtptalent
https://twitter.com/mtptalent

▶ More about M-TP ENTERTAINMENT
https://www.facebook.com/mtptown
https://mtpentertainment.com 
https://twitter.com/mtpent_official
https://www.instagram.com/mtpent_official

▶ CLICK TO SUBSCRIBE:  http://popsww.com/sontungmtp",2022-10-06 15:10:51+00:00,PT3M16S,5858164,83272,5150,https://i.ytimg.com/vi/Zuk5zGv5Un4/default.jpg,https://i.ytimg.com/vi/Zuk5zGv5Un4/mqdefault.jpg,https://i.ytimg.com/vi/Zuk5zGv5Un4/hqdefault.jpg,,,
v8SclnWsFLY,SƠN TÙNG M-TP | SKY DECADE | Lời Tri Ân,"SKY DECADE | Lời Tri Ân
#SKYDECADE #SonTungMTP #MTPEntertainment 

Full SKY DECADE EP:
Available on Spotify: https://spoti.fi/3M9YmZe 
Available on iTunes Store: https://apple.co/3T2VNug 
Available on Apple Music: https://apple.co/3ryQebh 
Available on NCT: https://bit.ly/3REOFTJ 

▶ More information about Sơn Tùng M-TP: 
https://www.facebook.com/MTP.Fan
https://www.instagram.com/sontungmtp
https://www.youtube.com/sontungmtp 
https://twitter.com/sontungmtp777
@Spotify: https://spoti.fi/2HPWs20
@Itunes: https://apple.co/2rlSl3w

▶More information about M-TP Talent:
https://www.facebook.com/mtptalent
https://www.instagram.com/mtptalent
https://twitter.com/mtptalent

▶ More about M-TP ENTERTAINMENT
https://www.facebook.com/mtptown
https://mtpentertainment.com 
https://twitter.com/mtpent_official
https://www.instagram.com/mtpent_official

▶ CLICK TO SUBSCRIBE:  http://popsww.com/sontungmtp",2022-10-06 15:10:57+00:00,PT1M20S,785965,67727,4606,https://i.ytimg.com/vi/v8SclnWsFLY/default.jpg,https://i.ytimg.com/vi/v8SclnWsFLY/mqdefault.jpg,https://i.ytimg.com/vi/v8SclnWsFLY/hqdefault.jpg,,,
JHSRTU31T14,SƠN TÙNG M-TP | THERE’S NO ONE AT ALL (ANOTHER VERSION) | OFFICIAL MUSIC VIDEO,"THERE'S NO ONE AT ALL 
Stream Audio on Spotify: https://spoti.fi/3aaEwyv
Stream Audio on Apple Music: https://apple.co/3nzm45Z
Exclusive T-shirts TNOAA for VN fans: https://id.vin/NOAA_T-Shirts

#SonTungMTP #TheresNoOneAtAll #MTPEntertainment

Starring: Son Tung M-TP
Composer: Son Tung M-TP 
Music Producer: Son Tung M-TP 
Mastered by Greg Calbi / Steve Fallone
Director: Jason
Cinematographer: Tung Bui
Colorist: Jacob McKee
Executive Producer: Nguyen Thanh Tung
Project Manager: M-TP Talent

▶️ More information about Sơn Tùng M-TP: 
https://www.facebook.com/MTP.Fan
https://www.instagram.com/sontungmtp
https://www.youtube.com/sontungmtp 
https://twitter.com/sontungmtp777
@Spotify: https://spoti.fi/2HPWs20
@Itunes: https://apple.co/2rlSl3w

▶️More information about M-TP Talent:
https://www.facebook.com/mtptalent
https://www.instagram.com/mtptalent
https://twitter.com/mtptalent

▶️ More about M-TP Entertainment:
https://www.facebook.com/mtptown
https://mtpentertainment.com 
https://twitter.com/mtpent_official
https://www.instagram.com/mtpent_official

▶️ CLICK TO SUBSCRIBE:  http://popsww.com/sontungmtp",2022-07-04 16:59:46+00:00,PT3M42S,24454168,586375,67148,https://i.ytimg.com/vi/JHSRTU31T14/default.jpg,https://i.ytimg.com/vi/JHSRTU31T14/mqdefault.jpg,https://i.ytimg.com/vi/JHSRTU31T14/hqdefault.jpg,,,
CGB8V3VTBbs,SƠN TÙNG M-TP | THERE'S NO ONE AT ALL | TEASING AUDIO,"THERE'S NO ONE AT ALL 
PRE-SAVE now: https://orcd.co/theresnooneatall

SAVE THE DATE: 20:00 (GMT+7) | 28/04/2022

#SonTungMTP #TheresNoOneAtAll

▶ More information about Sơn Tùng M-TP: 
https://www.facebook.com/MTP.Fan
https://www.instagram.com/sontungmtp
https://www.youtube.com/sontungmtp 
https://twitter.com/sontungmtp777
@Spotify: https://spoti.fi/2HPWs20
@Itunes: https://apple.co/2rlSl3w

▶More information about M-TP Talent:
https://www.facebook.com/mtptalent
https://www.instagram.com/mtptalent
https://twitter.com/mtptalent

▶ More about M-TP Entertainment:
https://www.facebook.com/mtptown
https://mtpentertainment.com 
https://twitter.com/mtpent_official
https://www.instagram.com/mtpent_official

▶ CLICK TO SUBSCRIBE:  http://popsww.com/sontungmtp",2022-04-25 14:45:51+00:00,PT3M41S,2828534,137449,8479,https://i.ytimg.com/vi/CGB8V3VTBbs/default.jpg,https://i.ytimg.com/vi/CGB8V3VTBbs/mqdefault.jpg,https://i.ytimg.com/vi/CGB8V3VTBbs/hqdefault.jpg,,,
iQWzusXhD7Q,SƠN TÙNG M-TP | THERE'S NO ONE AT ALL | OFFICIAL TRAILER,"THERE'S NO ONE AT ALL 
PRE-SAVE now: https://orcd.co/theresnooneatall

SAVE THE DATE: 20:00 (GMT+7) | 28/04/2022

#SonTungMTP #TheresNoOneAtAll

Starring: Sơn Tùng M-TP
Composer: Sơn Tùng M-TP 
Music Producer: Sơn Tùng M-TP
Mastered by: Chris Gehringer
Executive Producer: Nguyễn Thanh Tùng
Project Manager, Production Manager & Creative Director: M-TP Talent & M-TP Entertainment
Director & Editor: Jason
Cinematographer: Tùng Bùi
Art Director: Travipome
Colorist: Jacob McKee
VFX: Cosmic Vision & Moonlight

▶ More information about Sơn Tùng M-TP: 
https://www.facebook.com/MTP.Fan
https://www.instagram.com/sontungmtp
https://www.youtube.com/sontungmtp 
https://twitter.com/sontungmtp777
@Spotify: https://spoti.fi/2HPWs20
@Itunes: https://apple.co/2rlSl3w

▶More information about M-TP Talent:
https://www.facebook.com/mtptalent
https://www.instagram.com/mtptalent
https://twitter.com/mtptalent

▶ More about M-TP Entertainment:
https://www.facebook.com/mtptown
https://mtpentertainment.com 
https://twitter.com/mtpent_official
https://www.instagram.com/mtpent_official

▶ CLICK TO SUBSCRIBE:  http://popsww.com/sontungmtp",2022-04-23 13:00:25+00:00,PT44S,4877362,189267,25404,https://i.ytimg.com/vi/iQWzusXhD7Q/default.jpg,https://i.ytimg.com/vi/iQWzusXhD7Q/mqdefault.jpg,https://i.ytimg.com/vi/iQWzusXhD7Q/hqdefault.jpg,,,
xOmLxNyXc6o,SƠN TÙNG M-TP x BOMATELA | MUỘN RỒI MÀ SAO CÒN (REMIX) | OFFICIAL VISUALIZER,"▶ LISTEN NOW ON: https://vivienm.lnk.to/MRMSC-Remix 👈🏼👈🏼👈🏼✨✨✨

▶ More information about Son Tung M-TP: 
https://www.facebook.com/MTP.Fan
https://www.instagram.com/sontungmtp
https://www.youtube.com/sontungmtp
https://twitter.com/sontungmtp777 
@Spotify: https://spoti.fi/2HPWs20 
@Itunes: https://apple.co/2rlSl3w

▶More information about M-TP Talent: 
https://www.facebook.com/mtptalent 
https://www.instagram.com/mtptalent 
https://twitter.com/mtptalent

▶ More about M-TP Entertainment:
https://www.facebook.com/mtptown 
https://mtpentertainment.com 
https://twitter.com/mtpent_official 
https://www.instagram.com/mtpent_official/

▶ CLICK TO SUBSCRIBE: http://popsww.com/sontungmtp",2023-09-08 13:01:00+00:00,PT7M28S,1811168,63853,5239,https://i.ytimg.com/vi/xOmLxNyXc6o/default.jpg,https://i.ytimg.com/vi/xOmLxNyXc6o/mqdefault.jpg,https://i.ytimg.com/vi/xOmLxNyXc6o/hqdefault.jpg,,,
tbgFUbwmwXI,SƠN TÙNG M-TP | MUỘN RỒI MÀ SAO CÒN | LIVE PERFORMANCE | LAZADA SUPERSHOW 6.6,"Cả nhà chúng ta cùng nhau thưởng thức lại bản Live Performance đầu tiên của MUỘN RỒI MÀ SAO CÒN tại Lazada 6.6 Supershow nàooooo !!!
🎶🎶🎶

 #SonTungMTP #MuonRoiMaSaoCon #LazadaSupershow #Lazada66 #MTPTalent #MTPEntertainment

▶️ More information about Sơn Tùng M-TP: 
https://www.facebook.com/MTP.Fan
https://www.instagram.com/sontungmtp
https://www.youtube.com/sontungmtp 
https://twitter.com/sontungmtp777
@Spotify: https://spoti.fi/2HPWs20
@Itunes: https://apple.co/2rlSl3w

▶️More information about M-TP Talent:
https://www.facebook.com/mtptalent
https://www.instagram.com/mtptalent
https://twitter.com/mtptalent

▶️ More about M-TP ENTERTAINMENT
https://www.facebook.com/mtptown
https://mtpentertainment.com 
https://twitter.com/mtpent_official
https://www.instagram.com/mtpent_official

▶️ CLICK TO SUBSCRIBE:  http://popsww.com/sontungmtp",2021-06-10 12:59:02+00:00,PT4M44S,4145657,141416,9889,https://i.ytimg.com/vi/tbgFUbwmwXI/default.jpg,https://i.ytimg.com/vi/tbgFUbwmwXI/mqdefault.jpg,https://i.ytimg.com/vi/tbgFUbwmwXI/hqdefault.jpg,,,
xypzmu5mMPY,SƠN TÙNG M-TP | MUỘN RỒI MÀ SAO CÒN | OFFICIAL MUSIC VIDEO,"#MuonRoiMaSaoCon #SonTungMTP #MTP #MTPEntertainment #MTPTalent #MRMSC
Available on Spotify: https://spoti.fi/2R79kGX
Available on iTunes Store and Apple Music: https://apple.co/3twOk9B

Executive Producer: Nguyen Thanh Tung
Composer: Son Tung M-TP 
Music Producer: Son Tung M-TP 
Artist: Son Tung M-TP 
Executive Supervisor: Chau LE
Project Manager: M-TP Talent | A member of M-TP Entertainment 
Project Marketing: Henry Nguyen
Unit Production Manager: Mr. Blue 
Digital Team: Tu Le
Partnership Management: Jodie Nguyen, Trang Nguyen
Admin and Support: Thanh Ha, Viet Nguyen, Hoang Nguyen, Bao Truong, Bich Tran, Hung Dang,Nhi Do
Securities: Vo Duong Ngoc Hoa 
Art Director: Ben Pham
Photographer: Manh Bi 
Photographer Assistant: Phuc Nguyen, Trung Hieu
BTS Videographer & Editor: Cyan
Stylist: Pham Bao Luan 
Make Up: Phat Phat 
Hair Stylist: Gill Nguyen

Director/Edit: Jason
Creative Director: Ben Pham 
Project Manager: Mr. Blue
Producers: #emsuplo
Cinematographer: Trang Doan 
Art Director: Mee Hoang
Production Design: Sang Sang Team
Special Props: Bún, Phở, Ngoc Han , Huynh Gia Hy , Khiet Tran
Assistant Art Directors: Minh Ngoc
1st Assistant Director: Le Hoang Phuong
2nd Assistant Director: Nam Vo 
Visualizer: Bunthoi

Camera Operator: Mr. Blue
Focus Puller: Duy VK
Gaffers: Ho Hoang Hai 
Rental House: PS Vietnam
Flycam: Thong Kieu
Location Managers: Tuan Anh Team 
Casting Manager: Bao Tran 
Assistant Production Manager: Mine Nguyen 

Production Assistants: Truong Nguyen, Salem Truong, Thuong Thuong 
Graphic Designer: Lucas Nguyen 
Catering: Ho Le Team

Post-Production:
Post Production Manager: Mr. Blue
Editor : Ian, Richson 
Colorist: Trang Doan
VFX Crew: SpiceFX
VFX Supervisor - Ngô Quốc Duy
VFX Producer- Nhunnie Trần: 
VFX Artist - Viết Hoàng, Luân Trần, Phuc Vo

Cast:
Stand-Ins: Sy Kien 
Supporting cast: Hy An

▶ More information about Sơn Tùng M-TP: 
https://www.facebook.com/MTP.Fan
https://www.instagram.com/sontungmtp
https://www.youtube.com/sontungmtp 
https://twitter.com/sontungmtp777
@Spotify: https://spoti.fi/2HPWs20
@Itunes: https://apple.co/2rlSl3w

▶More information about M-TP Talent:
https://www.facebook.com/mtptalent
https://www.instagram.com/mtptalent
https://twitter.com/mtptalent

▶ More about M-TP ENTERTAINMENT
https://www.facebook.com/mtptown
https://mtpentertainment.com 
https://twitter.com/mtpent_official
https://www.instagram.com/mtpent_official

▶ CLICK TO SUBSCRIBE:  http://popsww.com/sontungmtp
#sontungmtp #sontung #mtp #mtpentertainment",2021-04-29 14:57:12+00:00,PT4M49S,228133269,2644580,2031023,https://i.ytimg.com/vi/xypzmu5mMPY/default.jpg,https://i.ytimg.com/vi/xypzmu5mMPY/mqdefault.jpg,https://i.ytimg.com/vi/xypzmu5mMPY/hqdefault.jpg,2021-04-29 14:57:12+00:00,2021-04-29 15:03:56+00:00,2021-04-29 14:57:00+00:00
